79.133.64.0/19	228
79.133.96.0/23	228
79.133.98.0/23	226
79.133.100.0/22	228
79.133.104.0/21	228
79.133.112.0/20	228
79.133.128.0/18	228
79.133.192.0/19	206
79.133.224.0/19	224
79.134.0.0/19	228
79.134.32.0/19	188
79.134.64.0/19	228
79.134.96.0/19	221
79.134.128.0/19	165
79.134.160.0/19	188
79.134.192.0/19	228
79.134.224.0/24	216
79.134.225.0/24	214
79.134.226.0/23	216
79.134.228.0/22	198
79.134.232.0/23	198
79.134.234.0/23	216
79.134.236.0/24	216
79.134.237.0/24	216
79.134.238.0/23	216
79.134.240.0/20	216
79.135.0.0/19	219
79.135.32.0/19	191
79.135.64.0/19	228
79.135.96.0/19	199
79.135.128.0/19	223
79.135.160.0/19	206
79.135.192.0/19	226
79.135.224.0/19	228
79.136.0.0/17	220
79.136.128.0/17	228
79.137.0.0/17	191
79.137.128.0/17	228
79.138.0.0/16	220
79.139.0.0/17	206
79.139.128.0/17	228
79.140.0.0/20	226
79.140.16.0/20	228
79.140.32.0/19	198
79.140.64.0/20	228
79.140.80.0/24	191
79.140.81.0/24	191
79.140.82.0/24	191
79.140.83.0/24	190
79.140.84.0/23	191
79.140.86.0/24	191
79.140.87.0/24	191
79.140.88.0/24	191
79.140.89.0/24	190
79.140.90.0/25	210
79.140.90.128/25	207
79.140.91.0/24	190
79.140.92.0/24	191
79.140.93.0/25	191
79.140.93.128/25	204
79.140.94.0/23	191
79.140.96.0/20	228
79.140.112.0/20	198
79.140.128.0/20	200
79.140.144.0/20	183
79.140.160.0/20	227
79.140.176.0/20	198
79.140.192.0/23	147
79.140.194.0/24	199
79.140.195.0/24	331
79.140.196.0/22	331
79.140.200.0/21	199
79.140.208.0/20	200
79.140.224.0/20	156
79.140.240.0/20	228
79.141.0.0/20	204
79.141.16.0/24	203
79.141.17.0/24	198
79.141.18.0/23	162
79.141.20.0/22	162
79.141.24.0/22	162
79.141.28.0/25	162
79.141.28.128/32	162
79.141.28.129/32	198
79.141.28.130/31	198
79.141.28.132/30	198
79.141.28.136/29	198
79.141.28.144/28	198
79.141.28.160/27	198
79.141.28.192/26	198
79.141.29.0/24	162
79.141.30.0/23	198
79.141.32.0/21	199
79.141.40.0/22	199
79.141.44.0/23	199
79.141.46.0/24	199
79.141.47.0/29	199
79.141.47.8/32	199
79.141.47.9/32	204
79.141.47.10/32	204
79.141.47.11/32	199
79.141.47.12/32	199
79.141.47.13/32	204
79.141.47.14/32	204
79.141.47.15/32	199
79.141.47.16/28	199
79.141.47.32/27	199
79.141.47.64/26	199
79.141.47.128/25	199
79.141.48.0/20	228
79.141.64.0/20	228
79.141.80.0/20	214
79.141.96.0/20	219
79.141.112.0/20	186
79.141.128.0/20	199
79.141.144.0/20	221
79.141.160.0/24	206
79.141.161.0/24	199
79.141.162.0/24	200
79.141.163.0/24	204
79.141.164.0/24	219
79.141.165.0/24	218
79.141.166.0/24	207
79.141.167.0/24	214
79.141.168.0/24	199
79.141.169.0/25	198
79.141.169.128/25	201
79.141.170.0/24	220
79.141.171.0/24	199
79.141.172.0/24	221
79.141.173.0/24	201
79.141.174.0/23	198
79.141.176.0/20	191
79.141.192.0/20	204
79.141.208.0/20	228
79.141.224.0/20	228
79.141.240.0/20	207
79.142.0.0/20	185
79.142.16.0/20	228
79.142.32.0/20	198
79.142.48.0/20	156
79.142.64.0/21	201
79.142.72.0/24	314
79.142.73.0/24	201
79.142.74.0/23	201
79.142.76.0/23	220
79.142.78.0/24	203
79.142.79.0/24	220
79.142.80.0/20	228
79.142.96.0/20	228
79.142.112.0/20	224
79.142.128.0/20	214
79.142.144.0/20	207
79.142.160.0/20	228
79.142.176.0/20	170
79.142.192.0/20	226
79.142.208.0/20	220
79.142.224.0/20	218
79.142.240.0/20	220
79.143.0.0/19	228
79.143.32.0/20	226
79.143.48.0/20	213
79.143.64.0/20	228
79.143.80.0/22	199
79.143.84.0/24	199
79.143.85.0/24	163
79.143.86.0/23	199
79.143.88.0/21	195
79.143.96.0/20	183
79.143.112.0/20	191
79.143.128.0/20	204
79.143.144.0/20	199
79.143.160.0/20	185
79.143.176.0/20	198
79.143.192.0/20	200
79.143.208.0/20	201
79.143.224.0/20	228
79.143.240.0/20	204
79.144.0.0/12	195
79.160.0.0/15	219
79.162.0.0/15	206
79.164.0.0/15	228
79.166.0.0/15	190
79.168.0.0/15	196
79.170.0.0/21	169
79.170.8.0/21	195
79.170.16.0/21	220
79.170.24.0/21	228
79.170.32.0/21	132
79.170.40.0/21	199
79.170.48.0/21	169
79.170.56.0/21	202
79.170.64.0/21	195
79.170.72.0/21	199
79.170.80.0/21	219
79.170.88.0/21	201
79.170.96.0/21	201
79.170.104.0/21	225
79.170.112.0/21	204
79.170.120.0/21	206
79.170.128.0/21	218
79.170.136.0/21	228
79.170.144.0/21	163
79.170.152.0/21	228
79.170.160.0/21	228
79.170.168.0/21	179
79.170.176.0/21	199
79.170.184.0/21	158
79.170.192.0/21	199
79.170.200.0/21	177
79.170.208.0/21	213
79.170.216.0/21	204
79.170.224.0/21	227
79.170.232.0/21	204
79.170.240.0/21	200
79.170.248.0/21	207
79.171.0.0/21	206
79.171.8.0/21	228
79.171.16.0/21	179
79.171.24.0/21	195
79.171.32.0/21	199
79.171.40.0/21	195
79.171.48.0/21	189
79.171.56.0/21	198
79.171.64.0/21	202
79.171.72.0/21	200
79.171.80.0/21	219
79.171.88.0/21	198
79.171.96.0/21	216
79.171.104.0/21	195
79.171.112.0/21	228
79.171.120.0/21	226
79.171.128.0/20	211
79.171.144.0/21	218
79.171.152.0/21	199
79.171.160.0/21	191
79.171.168.0/21	228
79.171.176.0/21	198
79.171.184.0/21	207
79.171.192.0/21	201
79.171.200.0/21	198
79.171.208.0/21	228
79.171.216.0/21	195
79.171.224.0/20	221
79.171.240.0/21	170
79.171.248.0/21	220
79.172.0.0/17	228
79.172.128.0/18	169
79.172.192.0/22	211
79.172.196.0/23	211
79.172.198.0/24	201
79.172.199.0/24	211
79.172.200.0/21	211
79.172.208.0/20	211
79.172.224.0/19	211
79.173.0.0/18	206
79.173.64.0/18	228
79.173.128.0/18	199
79.173.192.0/18	165
79.174.0.0/19	226
79.174.32.0/19	228
79.174.64.0/19	228
79.174.96.0/19	213
79.174.128.0/21	202
79.174.136.0/21	198
79.174.144.0/21	198
79.174.152.0/21	218
79.174.160.0/21	163
79.174.168.0/21	199
79.174.176.0/21	219
79.174.184.0/21	228
79.174.192.0/18	204
79.175.0.0/18	228
79.175.64.0/18	182
79.175.128.0/18	163
79.175.192.0/18	206
79.176.0.0/13	167
79.184.0.0/13	206
79.192.0.0/10	198
80.0.0.0/13	199
80.8.0.0/14	204
80.12.0.0/18	204
80.12.64.0/22	204
80.12.68.0/23	204
80.12.70.0/24	204
80.12.71.0/27	199
80.12.71.32/28	199
80.12.71.48/28	230
80.12.71.64/26	230
80.12.71.128/25	230
80.12.72.0/24	253
80.12.73.0/24	204
80.12.74.0/23	204
80.12.76.0/22	204
80.12.80.0/20	204
80.12.96.0/23	314
80.12.98.0/24	314
80.12.99.0/24	204
80.12.100.0/22	204
80.12.104.0/21	204
80.12.112.0/20	204
80.12.128.0/17	204
80.13.0.0/16	204
80.14.0.0/15	204
80.16.0.0/13	191
80.24.0.0/13	195
80.32.0.0/13	195
80.40.0.0/13	199
80.48.0.0/13	206
80.56.0.0/15	201
80.58.0.0/15	195
80.60.0.0/15	201
80.62.0.0/15	218
80.64.0.0/20	221
80.64.16.0/20	228
80.64.32.0/20	195
80.64.48.0/20	199
80.64.64.0/20	211
80.64.80.0/20	226
80.64.96.0/20	228
80.64.112.0/20	191
80.64.128.0/20	213
80.64.144.0/20	203
80.64.160.0/20	228
80.64.176.0/20	198
80.64.192.0/20	219
80.64.208.0/20	165
80.64.224.0/20	204
80.64.240.0/20	201
80.65.0.0/20	201
80.65.16.0/20	228
80.65.32.0/20	201
80.65.48.0/20	219
80.65.64.0/19	185
80.65.96.0/19	201
80.65.128.0/20	202
80.65.144.0/20	191
80.65.160.0/20	185
80.65.176.0/20	207
80.65.192.0/20	220
80.65.208.0/20	199
80.65.224.0/20	204
80.65.240.0/20	359
80.66.0.0/19	198
80.66.32.0/19	213
80.66.64.0/19	228
80.66.96.0/20	198
80.66.112.0/20	195
80.66.128.0/20	202
80.66.144.0/20	228
80.66.160.0/20	221
80.66.176.0/20	163
80.66.192.0/20	198
80.66.208.0/20	191
80.66.224.0/20	215
80.66.240.0/20	222
80.67.0.0/20	220
80.67.16.0/20	198
80.67.32.0/20	218
80.67.48.0/20	228
80.67.64.0/22	314
80.67.68.0/24	314
80.67.69.0/24	314
80.67.70.0/23	314
80.67.72.0/22	314
80.67.76.0/23	314
80.67.78.0/23	136
80.67.80.0/23	314
80.67.82.0/24	314
80.67.83.0/24	198
80.67.84.0/22	314
80.67.88.0/21	314
80.67.96.0/20	195
80.67.112.0/20	191
80.67.128.0/20	359
80.67.144.0/20	214
80.67.160.0/19	204
80.67.192.0/20	220
80.67.208.0/20	228
80.67.224.0/20	198
80.67.240.0/20	228
80.68.0.0/20	228
80.68.16.0/20	199
80.68.32.0/19	199
80.68.64.0/20	228
80.68.80.0/20	199
80.68.96.0/19	220
80.68.128.0/20	195
80.68.144.0/20	191
80.68.160.0/20	198
80.68.176.0/20	191
80.68.192.0/20	191
80.68.208.0/20	199
80.68.224.0/20	206
80.68.240.0/20	228
80.69.0.0/24	199
80.69.1.0/24	199
80.69.2.0/23	199
80.69.4.0/22	199
80.69.8.0/21	199
80.69.16.0/20	199
80.69.32.0/20	198
80.69.48.0/20	178
80.69.64.0/19	201
80.69.96.0/19	198
80.69.128.0/20	199
80.69.144.0/20	228
80.69.160.0/20	221
80.69.176.0/20	228
80.69.192.0/20	198
80.69.208.0/20	204
80.69.224.0/20	220
80.69.240.0/20	163
80.70.0.0/20	218
80.70.16.0/20	223
80.70.32.0/20	204
80.70.48.0/20	199
80.70.64.0/19	226
80.70.96.0/20	228
80.70.112.0/20	191
80.70.128.0/20	167
80.70.144.0/20	220
80.70.160.0/19	198
80.70.192.0/20	198
80.70.208.0/20	204
80.70.224.0/20	228
80.70.240.0/20	182
80.71.0.0/19	199
80.71.32.0/20	228
80.71.48.0/20	194
80.71.64.0/19	218
80.71.96.0/20	194
80.71.112.0/20	163
80.71.128.0/20	218
80.71.144.0/20	185
80.71.160.0/19	228
80.71.192.0/20	221
80.71.208.0/20	228
80.71.224.0/20	191
80.71.240.0/20	228
80.72.0.0/20	220
80.72.16.0/20	228
80.72.32.0/20	206
80.72.48.0/20	215
80.72.64.0/19	188
80.72.96.0/20	285
80.72.112.0/20	228
80.72.128.0/20	198
80.72.144.0/20	218
80.72.160.0/20	191
80.72.176.0/20	157
80.72.192.0/20	206
80.72.208.0/20	228
80.72.224.0/20	228
80.72.240.0/20	198
80.73.0.0/20	226
80.73.16.0/20	228
80.73.32.0/20	198
80.73.48.0/20	220
80.73.64.0/19	228
80.73.96.0/19	198
80.73.128.0/20	201
80.73.144.0/20	195
80.73.160.0/20	228
80.73.176.0/20	220
80.73.192.0/20	228
80.73.208.0/20	359
80.73.224.0/20	191
80.73.240.0/20	213
80.74.0.0/19	199
80.74.32.0/20	207
80.74.48.0/20	187
80.74.64.0/20	204
80.74.80.0/20	169
80.74.96.0/19	167
80.74.128.0/19	214
80.74.160.0/20	182
80.74.176.0/20	191
80.74.192.0/19	221
80.74.224.0/19	199
80.75.0.0/20	163
80.75.16.0/20	220
80.75.32.0/20	213
80.75.48.0/22	213
80.75.52.0/22	184
80.75.56.0/21	213
80.75.64.0/20	199
80.75.80.0/20	228
80.75.96.0/20	221
80.75.112.0/20	214
80.75.128.0/20	228
80.75.144.0/20	204
80.75.160.0/19	238
80.75.192.0/20	214
80.75.208.0/22	230
80.75.212.0/23	230
80.75.214.0/23	199
80.75.216.0/23	198
80.75.218.0/24	199
80.75.219.0/24	230
80.75.220.0/24	230
80.75.221.0/24	199
80.75.222.0/24	198
80.75.223.0/24	230
80.75.224.0/20	211
80.75.240.0/20	213
80.76.0.0/20	214
80.76.16.0/20	191
80.76.32.0/19	190
80.76.64.0/19	191
80.76.96.0/20	228
80.76.112.0/20	199
80.76.128.0/20	228
80.76.144.0/20	220
80.76.160.0/20	171
80.76.176.0/20	228
80.76.192.0/19	199
80.76.224.0/19	228
80.77.0.0/24	199
80.77.1.0/24	130
80.77.2.0/23	199
80.77.4.0/22	199
80.77.8.0/21	199
80.77.16.0/20	198
80.77.32.0/20	226
80.77.48.0/20	176
80.77.64.0/20	218
80.77.80.0/20	314
80.77.96.0/20	220
80.77.112.0/20	211
80.77.128.0/20	217
80.77.144.0/20	186
80.77.160.0/20	228
80.77.176.0/22	166
80.77.180.0/23	166
80.77.182.0/23	180
80.77.184.0/24	180
80.77.185.0/24	166
80.77.186.0/23	166
80.77.188.0/24	166
80.77.189.0/24	180
80.77.190.0/23	166
80.77.192.0/20	194
80.77.208.0/20	198
80.77.224.0/20	204
80.77.240.0/20	199
80.78.0.0/20	204
80.78.16.0/20	220
80.78.32.0/19	226
80.78.64.0/20	189
80.78.80.0/20	198
80.78.96.0/19	228
80.78.128.0/21	172
80.78.136.0/22	172
80.78.140.0/24	130
80.78.141.0/24	172
80.78.142.0/23	172
80.78.144.0/20	207
80.78.160.0/19	198
80.78.192.0/20	228
80.78.208.0/20	220
80.78.224.0/20	188
80.78.240.0/23	228
80.78.242.0/23	207
80.78.244.0/22	228
80.78.248.0/21	228
80.79.0.0/20	190
80.79.16.0/20	207
80.79.32.0/20	201
80.79.48.0/20	191
80.79.64.0/20	228
80.79.80.0/20	199
80.79.96.0/20	201
80.79.112.0/20	222
80.79.128.0/20	199
80.79.144.0/20	166
80.79.160.0/20	220
80.79.176.0/20	228
80.79.192.0/20	201
80.79.208.0/20	199
80.79.224.0/20	198
80.79.240.0/20	228
80.80.0.0/19	218
80.80.32.0/20	185
80.80.48.0/20	184
80.80.64.0/20	220
80.80.80.0/20	195
80.80.96.0/19	228
80.80.128.0/19	188
80.80.160.0/20	189
80.80.176.0/20	199
80.80.192.0/20	228
80.80.208.0/20	159
80.80.224.0/20	214
80.80.240.0/20	213
80.81.0.0/19	198
80.81.32.0/19	223
80.81.64.0/22	195
80.81.68.0/24	195
80.81.69.0/24	195
80.81.70.0/23	195
80.81.72.0/22	195
80.81.76.0/24	199
80.81.77.0/24	198
80.81.78.0/23	195
80.81.80.0/20	195
80.81.96.0/19	195
80.81.128.0/20	213
80.81.144.0/20	166
80.81.160.0/19	221
80.81.192.0/22	198
80.81.196.0/23	198
80.81.198.0/24	198
80.81.199.0/24	198
80.81.200.0/24	198
80.81.201.0/24	198
80.81.202.0/24	198
80.81.203.0/24	198
80.81.204.0/22	198
80.81.208.0/20	228
80.81.224.0/20	210
80.81.240.0/20	198
80.82.0.0/20	191
80.82.16.0/20	206
80.82.32.0/19	228
80.82.64.0/22	201
80.82.68.0/23	201
80.82.70.0/24	201
80.82.71.0/24	201
80.82.72.0/22	201
80.82.76.0/22	201
80.82.80.0/20	228
80.82.96.0/20	218
80.82.112.0/20	199
80.82.128.0/20	199
80.82.144.0/20	207
80.82.160.0/19	228
80.82.192.0/21	226
80.82.200.0/21	198
80.82.208.0/20	198
80.82.224.0/20	204
80.82.240.0/20	199
80.83.0.0/20	221
80.83.16.0/20	166
80.83.32.0/19	214
80.83.64.0/20	207
80.83.80.0/21	220
80.83.88.0/23	220
80.83.90.0/24	218
80.83.91.0/24	220
80.83.92.0/22	220
80.83.96.0/20	198
80.83.112.0/20	198
80.83.128.0/20	176
80.83.144.0/20	199
80.83.160.0/20	191
80.83.176.0/20	198
80.83.192.0/20	228
80.83.208.0/20	220
80.83.224.0/19	228
80.84.0.0/20	198
80.84.16.0/24	198
80.84.17.0/24	230
80.84.18.0/32	199
80.84.18.1/32	230
80.84.18.2/31	230
80.84.18.4/30	230
80.84.18.8/29	230
80.84.18.16/30	230
80.84.18.20/32	230
80.84.18.21/32	198
80.84.18.22/32	199
80.84.18.23/32	230
80.84.18.24/30	230
80.84.18.28/32	230
80.84.18.29/32	198
80.84.18.30/31	230
80.84.18.32/31	230
80.84.18.34/32	230
80.84.18.35/32	198
80.84.18.36/30	230
80.84.18.40/29	230
80.84.18.48/28	230
80.84.18.64/29	230
80.84.18.72/31	230
80.84.18.74/32	201
80.84.18.75/32	230
80.84.18.76/30	230
80.84.18.80/31	199
80.84.18.82/31	230
80.84.18.84/30	230
80.84.18.88/29	230
80.84.18.96/32	199
80.84.18.97/32	230
80.84.18.98/32	199
80.84.18.99/32	230
80.84.18.100/30	230
80.84.18.104/30	230
80.84.18.108/32	198
80.84.18.109/32	199
80.84.18.110/31	199
80.84.18.112/32	230
80.84.18.113/32	199
80.84.18.114/31	230
80.84.18.116/30	230
80.84.18.120/32	198
80.84.18.121/32	199
80.84.18.122/31	199
80.84.18.124/30	199
80.84.18.128/27	199
80.84.18.160/28	199
80.84.18.176/31	199
80.84.18.178/31	230
80.84.18.180/30	230
80.84.18.184/29	230
80.84.18.192/30	230
80.84.18.196/31	198
80.84.18.198/31	230
80.84.18.200/29	230
80.84.18.208/28	230
80.84.18.224/32	230
80.84.18.225/32	198
80.84.18.226/32	230
80.84.18.227/32	199
80.84.18.228/32	199
80.84.18.229/32	230
80.84.18.230/31	230
80.84.18.232/29	230
80.84.18.240/28	230
80.84.19.0/24	230
80.84.20.0/23	230
80.84.22.0/24	230
80.84.23.0/26	230
80.84.23.64/27	230
80.84.23.96/31	230
80.84.23.98/32	199
80.84.23.99/32	275
80.84.23.100/30	230
80.84.23.104/31	230
80.84.23.106/32	199
80.84.23.107/32	230
80.84.23.108/30	230
80.84.23.112/28	230
80.84.23.128/25	230
80.84.24.0/22	230
80.84.28.0/24	230
80.84.29.0/24	130
80.84.30.0/24	314
80.84.31.0/24	198
80.84.32.0/20	220
80.84.48.0/20	199
80.84.64.0/19	199
80.84.96.0/20	191
80.84.112.0/20	228
80.84.128.0/20	195
80.84.144.0/23	195
80.84.146.0/24	195
80.84.147.0/24	203
80.84.148.0/22	195
80.84.152.0/21	195
80.84.160.0/20	199
80.84.176.0/20	226
80.84.192.0/19	198
80.84.224.0/19	201
80.85.0.0/20	198
80.85.16.0/20	180
80.85.32.0/20	201
80.85.48.0/20	211
80.85.64.0/19	199
80.85.96.0/20	194
80.85.112.0/20	220
80.85.128.0/20	201
80.85.144.0/20	228
80.85.160.0/20	201
80.85.176.0/20	228
80.85.192.0/20	198
80.85.208.0/20	199
80.85.224.0/20	206
80.85.240.0/20	228
80.86.0.0/20	198
80.86.16.0/20	191
80.86.32.0/20	199
80.86.48.0/20	191
80.86.64.0/20	220
80.86.80.0/20	198
80.86.96.0/19	187
80.86.128.0/20	219
80.86.144.0/20	191
80.86.160.0/21	198
80.86.168.0/23	198
80.86.170.0/23	198
80.86.172.0/22	198
80.86.176.0/21	198
80.86.184.0/23	198
80.86.186.0/24	198
80.86.187.0/24	198
80.86.188.0/22	198
80.86.192.0/20	214
80.86.208.0/20	219
80.86.224.0/20	177
80.86.240.0/20	210
80.87.0.0/19	199
80.87.32.0/20	206
80.87.48.0/20	220
80.87.64.0/19	246
80.87.96.0/20	228
80.87.112.0/20	198
80.87.128.0/20	199
80.87.144.0/20	228
80.87.160.0/20	198
80.87.176.0/20	207
80.87.192.0/20	228
80.87.208.0/20	210
80.87.224.0/20	204
80.87.240.0/20	185
80.88.0.0/24	236
80.88.1.0/24	173
80.88.2.0/23	236
80.88.4.0/22	235
80.88.8.0/21	236
80.88.16.0/20	198
80.88.32.0/20	202
80.88.48.0/20	228
80.88.64.0/20	198
80.88.80.0/20	191
80.88.96.0/19	220
80.88.128.0/19	218
80.88.160.0/20	191
80.88.176.0/20	221
80.88.192.0/19	199
80.88.224.0/20	195
80.88.240.0/20	170
80.89.0.0/20	228
80.89.16.0/20	218
80.89.32.0/19	219
80.89.64.0/20	198
80.89.80.0/20	199
80.89.96.0/20	213
80.89.112.0/20	204
80.89.128.0/19	228
80.89.160.0/20	220
80.89.176.0/23	235
80.89.178.0/24	166
80.89.179.0/24	235
80.89.180.0/22	235
80.89.184.0/22	235
80.89.188.0/22	166
80.89.192.0/20	228
80.89.208.0/20	214
80.89.224.0/20	201
80.89.240.0/20	198
80.90.0.0/19	223
80.90.32.0/19	203
80.90.64.0/20	228
80.90.80.0/20	189
80.90.96.0/20	198
80.90.112.0/20	228
80.90.128.0/20	207
80.90.144.0/20	198
80.90.160.0/20	165
80.90.176.0/20	228
80.90.192.0/20	199
80.90.208.0/20	202
80.90.224.0/20	226
80.90.240.0/20	228
80.91.0.0/20	218
80.91.16.0/20	228
80.91.32.0/20	219
80.91.48.0/20	191
80.91.64.0/19	195
80.91.96.0/20	198
80.91.112.0/20	189
80.91.128.0/20	218
80.91.144.0/20	202
80.91.160.0/24	226
80.91.161.0/24	226
80.91.162.0/23	226
80.91.164.0/22	226
80.91.168.0/21	226
80.91.176.0/20	226
80.91.192.0/20	228
80.91.208.0/20	190
80.91.224.0/20	219
80.91.240.0/22	230
80.91.244.0/23	230
80.91.246.0/28	230
80.91.246.16/30	230
80.91.246.20/31	230
80.91.246.22/32	220
80.91.246.23/32	230
80.91.246.24/29	230
80.91.246.32/27	230
80.91.246.64/26	230
80.91.246.128/25	230
80.91.247.0/24	230
80.91.248.0/21	230
80.92.0.0/19	228
80.92.32.0/20	228
80.92.48.0/20	198
80.92.64.0/19	203
80.92.96.0/20	228
80.92.112.0/20	213
80.92.128.0/20	220
80.92.144.0/20	199
80.92.160.0/20	228
80.92.176.0/20	176
80.92.192.0/19	228
80.92.224.0/20	226
80.92.240.0/20	207
80.93.0.0/19	200
80.93.32.0/20	213
80.93.48.0/20	228
80.93.64.0/20	191
80.93.80.0/20	204
80.93.96.0/20	228
80.93.112.0/24	226
80.93.113.0/24	226
80.93.114.0/24	226
80.93.115.0/24	226
80.93.116.0/25	226
80.93.116.128/25	226
80.93.117.0/24	226
80.93.118.0/24	226
80.93.119.0/24	226
80.93.120.0/24	226
80.93.121.0/24	226
80.93.122.0/23	226
80.93.124.0/24	226
80.93.125.0/25	226
80.93.125.128/25	226
80.93.126.0/25	226
80.93.126.128/25	226
80.93.127.0/24	226
80.93.128.0/20	191
80.93.144.0/20	194
80.93.160.0/20	199
80.93.176.0/20	228
80.93.192.0/20	199
80.93.208.0/20	179
80.93.224.0/19	182
80.94.0.0/20	195
80.94.16.0/20	206
80.94.32.0/20	199
80.94.48.0/20	210
80.94.64.0/24	201
80.94.65.0/24	201
80.94.66.0/23	201
80.94.68.0/22	201
80.94.72.0/21	201
80.94.80.0/20	198
80.94.96.0/20	205
80.94.112.0/20	191
80.94.128.0/20	198
80.94.144.0/20	214
80.94.160.0/20	225
80.94.176.0/20	204
80.94.192.0/20	199
80.94.208.0/20	220
80.94.224.0/20	225
80.94.240.0/20	227
80.95.0.0/20	359
80.95.16.0/20	188
80.95.32.0/20	228
80.95.48.0/20	199
80.95.64.0/19	211
80.95.96.0/19	207
80.95.128.0/20	221
80.95.144.0/20	198
80.95.160.0/20	201
80.95.176.0/20	199
80.95.192.0/20	199
80.95.208.0/20	170
80.95.224.0/21	229
80.95.232.0/21	184
80.95.240.0/20	207
80.96.0.0/16	187
80.97.0.0/19	187
80.97.32.0/20	187
80.97.48.0/21	187
80.97.56.0/22	227
80.97.60.0/22	187
80.97.64.0/18	187
80.97.128.0/18	187
80.97.192.0/18	187
80.98.0.0/15	211
80.100.0.0/16	201
80.101.0.0/16	201
80.102.0.0/15	195
80.104.0.0/15	191
80.106.0.0/15	190
80.108.0.0/15	213
80.110.0.0/16	213
80.111.0.0/16	200
80.112.0.0/15	201
80.114.0.0/16	201
80.115.0.0/17	201
80.115.128.0/18	201
80.115.192.0/19	228
80.115.224.0/19	201
80.116.0.0/15	191
80.118.0.0/15	204
80.120.0.0/14	213
80.124.0.0/15	204
80.126.0.0/15	201
80.128.0.0/12	198
80.144.0.0/14	198
80.148.0.0/15	198
80.150.0.0/23	198
80.150.2.0/25	198
80.150.2.128/25	204
80.150.3.0/24	198
80.150.4.0/22	198
80.150.8.0/21	198
80.150.16.0/20	198
80.150.32.0/19	198
80.150.64.0/18	198
80.150.128.0/21	198
80.150.136.0/22	198
80.150.140.0/23	198
80.150.142.0/25	213
80.150.142.128/25	198
80.150.143.0/24	198
80.150.144.0/20	198
80.150.160.0/21	198
80.150.168.0/26	198
80.150.168.64/27	198
80.150.168.96/28	198
80.150.168.112/29	198
80.150.168.120/32	198
80.150.168.121/32	314
80.150.168.122/31	198
80.150.168.124/30	198
80.150.168.128/25	198
80.150.169.0/25	198
80.150.169.128/27	198
80.150.169.160/30	198
80.150.169.164/31	198
80.150.169.166/32	195
80.150.169.167/32	198
80.150.169.168/29	198
80.150.169.176/28	198
80.150.169.192/26	198
80.150.170.0/23	198
80.150.172.0/22	198
80.150.176.0/20	198
80.150.192.0/29	207
80.150.192.8/30	207
80.150.192.12/30	214
80.150.192.16/30	198
80.150.192.20/30	195
80.150.192.24/30	206
80.150.192.28/30	198
80.150.192.32/29	198
80.150.192.40/29	198
80.150.192.48/29	198
80.150.192.56/29	198
80.150.192.64/26	198
80.150.192.128/25	198
80.150.193.0/24	198
80.150.194.0/23	198
80.150.196.0/22	198
80.150.200.0/21	198
80.150.208.0/20	198
80.150.224.0/19	198
80.151.0.0/16	198
80.152.0.0/14	198
80.156.0.0/17	198
80.156.128.0/19	198
80.156.160.0/27	198
80.156.160.32/28	198
80.156.160.48/29	198
80.156.160.56/30	198
80.156.160.60/31	198
80.156.160.62/32	146
80.156.160.63/32	198
80.156.160.64/26	198
80.156.160.128/25	198
80.156.161.0/26	198
80.156.161.64/29	198
80.156.161.72/30	198
80.156.161.76/31	198
80.156.161.78/32	314
80.156.161.79/32	198
80.156.161.80/29	198
80.156.161.88/31	198
80.156.161.90/32	198
80.156.161.91/32	198
80.156.161.92/30	198
80.156.161.96/27	198
80.156.161.128/25	198
80.156.162.0/24	198
80.156.163.0/26	198
80.156.163.64/31	198
80.156.163.66/32	198
80.156.163.67/32	198
80.156.163.68/30	198
80.156.163.72/29	198
80.156.163.80/28	198
80.156.163.96/27	198
80.156.163.128/25	198
80.156.164.0/22	198
80.156.168.0/21	198
80.156.176.0/20	198
80.156.192.0/18	198
80.157.0.0/20	198
80.157.16.0/25	130
80.157.16.128/25	198
80.157.17.0/29	130
80.157.17.8/29	146
80.157.17.16/30	130
80.157.17.20/30	146
80.157.17.24/29	198
80.157.17.32/27	198
80.157.17.64/26	146
80.157.17.128/25	198
80.157.18.0/23	198
80.157.20.0/22	198
80.157.24.0/21	198
80.157.32.0/19	198
80.157.64.0/18	198
80.157.128.0/27	198
80.157.128.32/31	198
80.157.128.34/31	198
80.157.128.36/30	198
80.157.128.40/29	198
80.157.128.48/28	198
80.157.128.64/26	198
80.157.128.128/25	198
80.157.129.0/26	198
80.157.129.64/27	198
80.157.129.96/28	198
80.157.129.112/30	198
80.157.129.116/31	198
80.157.129.118/32	198
80.157.129.119/32	198
80.157.129.120/29	198
80.157.129.128/26	198
80.157.129.192/27	198
80.157.129.224/29	198
80.157.129.232/30	198
80.157.129.236/31	198
80.157.129.238/32	314
80.157.129.239/32	198
80.157.129.240/28	198
80.157.130.0/26	198
80.157.130.64/29	198
80.157.130.72/30	198
80.157.130.76/31	198
80.157.130.78/32	198
80.157.130.79/32	198
80.157.130.80/28	198
80.157.130.96/27	198
80.157.130.128/26	198
80.157.130.192/27	198
80.157.130.224/30	198
80.157.130.228/31	198
80.157.130.230/32	199
80.157.130.231/32	198
80.157.130.232/29	198
80.157.130.240/28	198
80.157.131.0/24	198
80.157.132.0/22	198
80.157.136.0/21	198
80.157.144.0/20	198
80.157.160.0/19	198
80.157.192.0/18	198
